date,value,market
2012-05-16,1324.8,S&P
2012-05-17,1304.86,S&P
2012-05-18,1295.22,S&P
2012-05-21,1315.99,S&P
2012-05-22,1316.63,S&P
2012-05-23,1318.86,S&P
2012-05-24,1320.68,S&P
2012-05-25,1317.82,S&P
2012-05-29,1332.42,S&P
2012-05-30,1313.32,S&P
2012-05-31,1310.33,S&P
2012-06-01,1278.04,S&P
2012-06-04,1278.18,S&P
2012-06-05,1285.5,S&P
2012-06-06,1315.13,S&P
2012-06-07,1314.99,S&P
2012-06-08,1325.66,S&P
2012-06-11,1308.93,S&P
2012-06-12,1324.18,S&P
2012-06-13,1314.88,S&P
2012-06-14,1329.1,S&P
2012-06-15,1342.84,S&P
2012-06-18,1344.78,S&P
2012-06-19,1357.98,S&P
2012-06-20,1355.69,S&P
2012-06-21,1325.51,S&P
2012-06-22,1335.02,S&P
2012-06-25,1313.72,S&P
2012-06-26,1319.99,S&P
2012-06-27,1331.85,S&P
2012-06-28,1329.04,S&P
2012-06-29,1362.16,S&P
2012-07-02,1365.51,S&P
2012-07-03,1374.02,S&P
2012-07-05,1367.58,S&P
2012-07-06,1354.68,S&P
2012-07-09,1352.46,S&P
2012-07-10,1341.47,S&P
2012-07-11,1341.45,S&P
2012-07-12,1334.76,S&P
2012-07-13,1356.78,S&P
2012-07-16,1353.64,S&P
2012-07-17,1363.67,S&P
2012-07-18,1372.78,S&P
2012-07-19,1376.51,S&P
2012-07-20,1362.66,S&P
2012-07-23,1350.52,S&P
2012-07-24,1338.31,S&P
2012-07-25,1337.89,S&P
2012-07-26,1360.02,S&P
2012-07-27,1385.97,S&P
2012-07-30,1385.3,S&P
2012-07-31,1379.32,S&P
2012-08-01,1375.32,S&P
2012-08-02,1365,S&P
2012-08-03,1390.99,S&P
2012-08-06,1394.23,S&P
2012-08-07,1401.35,S&P
2012-08-08,1402.22,S&P
2012-08-09,1402.8,S&P
2012-08-10,1405.87,S&P
2012-08-13,1404.11,S&P
2012-08-14,1403.93,S&P
2012-08-15,1405.53,S&P
2012-08-16,1415.51,S&P
2012-08-17,1418.16,S&P
2012-08-20,1418.13,S&P
2012-08-21,1413.17,S&P
2012-08-22,1413.49,S&P
2012-08-23,1402.08,S&P
2012-08-24,1411.13,S&P
2012-08-27,1410.44,S&P
2012-08-28,1409.3,S&P
2012-08-29,1410.49,S&P
2012-08-30,1399.48,S&P
2012-08-31,1406.58,S&P
2012-09-04,1404.94,S&P
2012-09-05,1403.44,S&P
2012-09-06,1432.12,S&P
2012-09-07,1437.92,S&P
2012-09-10,1429.08,S&P
2012-09-11,1433.56,S&P
2012-09-12,1436.56,S&P
2012-09-13,1459.99,S&P
2012-09-14,1465.77,S&P
2012-09-17,1461.19,S&P
2012-09-18,1459.32,S&P
2012-09-19,1461.05,S&P
2012-09-20,1460.26,S&P
2012-09-21,1460.15,S&P
2012-09-24,1456.89,S&P
2012-09-25,1441.59,S&P
2012-09-26,1433.32,S&P
2012-09-27,1447.15,S&P
2012-09-28,1440.67,S&P
2012-10-01,1444.49,S&P
2012-10-02,1445.75,S&P
2012-10-03,1450.99,S&P
2012-10-04,1461.4,S&P
2012-10-05,1460.93,S&P
2012-10-08,1455.88,S&P
2012-10-09,1441.48,S&P
2012-10-10,1432.56,S&P
2012-10-11,1432.84,S&P
2012-10-12,1428.59,S&P
2012-10-15,1440.13,S&P
2012-10-16,1454.92,S&P
2012-10-17,1460.91,S&P
2012-10-18,1457.34,S&P
2012-10-19,1433.19,S&P
2012-10-22,1433.82,S&P
2012-10-23,1413.11,S&P
2012-10-24,1408.75,S&P
2012-10-25,1412.97,S&P
2012-10-26,1411.94,S&P
2012-10-29,1411.94,S&P
2012-10-30,1411.94,S&P
2012-10-31,1412.16,S&P
2012-11-01,1427.59,S&P
2012-11-02,1414.2,S&P
2012-11-05,1417.26,S&P
2012-11-06,1428.39,S&P
2012-11-07,1394.53,S&P
2012-11-08,1377.51,S&P
2012-11-09,1379.85,S&P
2012-11-12,1380.03,S&P
2012-11-13,1374.53,S&P
2012-11-14,1355.49,S&P
2012-11-15,1353.33,S&P
2012-11-16,1359.88,S&P
2012-11-19,1386.89,S&P
2012-11-20,1387.81,S&P
2012-11-21,1391.03,S&P
2012-11-23,1409.15,S&P
2012-11-26,1406.29,S&P
2012-11-27,1398.94,S&P
2012-11-28,1409.93,S&P
2012-11-29,1415.95,S&P
2012-11-30,1416.18,S&P
2012-12-03,1409.46,S&P
2012-12-04,1407.05,S&P
2012-12-05,1409.28,S&P
2012-12-06,1413.94,S&P
2012-12-07,1418.07,S&P
2012-12-10,1418.55,S&P
2012-12-11,1427.84,S&P
2012-12-12,1428.48,S&P
2012-12-13,1419.45,S&P
2012-12-14,1413.58,S&P
2012-12-17,1430.36,S&P
2012-12-18,1446.79,S&P
2012-12-19,1435.81,S&P
2012-12-20,1443.69,S&P
2012-12-21,1430.15,S&P
2012-12-24,1426.66,S&P
2012-12-26,1419.83,S&P
2012-12-27,1418.1,S&P
2012-12-28,1402.43,S&P
2012-12-31,1426.19,S&P
2013-01-02,1462.42,S&P
2013-01-03,1459.37,S&P
2013-01-04,1466.47,S&P
2013-01-07,1461.89,S&P
2013-01-08,1457.15,S&P
2013-01-09,1461.02,S&P
2013-01-10,1472.12,S&P
2013-01-11,1472.05,S&P
2013-01-14,1470.68,S&P
2013-01-15,1472.34,S&P
2013-01-16,1472.63,S&P
2013-01-17,1480.94,S&P
2013-01-18,1485.98,S&P
2013-01-22,1492.56,S&P
2013-01-23,1494.81,S&P
2013-01-24,1494.82,S&P
2013-01-25,1502.96,S&P
2013-01-28,1500.18,S&P
2013-01-29,1507.84,S&P
2013-01-30,1501.96,S&P
2013-01-31,1498.11,S&P
2013-02-01,1513.17,S&P
2013-02-04,1495.71,S&P
2013-02-05,1511.29,S&P
2013-02-06,1512.12,S&P
2013-02-07,1509.39,S&P
2013-02-08,1517.93,S&P
2013-02-11,1517.01,S&P
2013-02-12,1519.43,S&P
2013-02-13,1520.33,S&P
2013-02-14,1521.38,S&P
2013-02-15,1519.79,S&P
2013-02-19,1530.94,S&P
2013-02-20,1511.95,S&P
2013-02-21,1502.42,S&P
2013-02-22,1515.6,S&P
2013-02-25,1487.85,S&P
2013-02-26,1496.94,S&P
2013-02-27,1515.99,S&P
2013-02-28,1514.68,S&P
2013-03-01,1518.2,S&P
2013-03-04,1525.2,S&P
2013-03-05,1539.79,S&P
2013-03-06,1541.46,S&P
2013-03-07,1544.26,S&P
2013-03-08,1551.18,S&P
2013-03-11,1556.22,S&P
2013-03-12,1552.48,S&P
2013-03-13,1554.52,S&P
2013-03-14,1563.23,S&P
2013-03-15,1560.7,S&P
2013-03-18,1552.1,S&P
2013-03-19,1548.34,S&P
2013-03-20,1558.71,S&P
2013-03-21,1545.8,S&P
2013-03-22,1556.89,S&P
2013-03-25,1551.69,S&P
2013-03-26,1563.77,S&P
2013-03-27,1562.85,S&P
2013-03-28,1569.19,S&P
2013-04-01,1562.17,S&P
2013-04-02,1570.25,S&P
2013-04-03,1553.69,S&P
2013-04-04,1559.98,S&P
2013-04-05,1553.28,S&P
2013-04-08,1563.07,S&P
2013-04-09,1568.61,S&P
2013-04-10,1587.73,S&P
2013-04-11,1593.37,S&P
2013-04-12,1588.85,S&P
2013-04-15,1552.36,S&P
2013-04-16,1574.57,S&P
2013-04-17,1552.01,S&P
2013-04-18,1541.61,S&P
2013-04-19,1555.25,S&P
2013-04-22,1562.5,S&P
2013-04-23,1578.78,S&P
2013-04-24,1578.79,S&P
2013-04-25,1585.16,S&P
2013-04-26,1582.24,S&P
2013-04-29,1593.61,S&P
2013-04-30,1597.57,S&P
2013-05-01,1582.7,S&P
2013-05-02,1597.59,S&P
2013-05-03,1614.42,S&P
2013-05-06,1617.5,S&P
2013-05-07,1625.96,S&P
2013-05-08,1632.69,S&P
2013-05-09,1626.67,S&P
2013-05-10,1633.7,S&P
2013-05-13,1633.77,S&P
2013-05-14,1650.34,S&P
2013-05-15,1658.78,S&P
2013-05-16,1650.47,S&P
2013-05-17,1667.47,S&P
2013-05-20,1666.29,S&P
2013-05-21,1669.16,S&P
2013-05-22,1655.35,S&P
2013-05-23,1650.51,S&P
2013-05-24,1649.6,S&P
2013-05-28,1660.06,S&P
2013-05-29,1648.36,S&P
2013-05-30,1654.41,S&P
2013-05-31,1630.74,S&P
2013-06-03,1640.42,S&P
2013-06-04,1631.38,S&P
2013-06-05,1608.9,S&P
2013-06-06,1622.56,S&P
2013-06-07,1643.38,S&P
2013-06-10,1642.81,S&P
2013-06-11,1626.13,S&P
2013-06-12,1612.52,S&P
2013-06-13,1636.36,S&P
2013-06-14,1626.73,S&P
2013-06-17,1639.04,S&P
2013-06-18,1651.81,S&P
2013-06-19,1628.93,S&P
2013-06-20,1588.19,S&P
2013-06-21,1592.43,S&P
2013-06-24,1573.09,S&P
2013-06-25,1588.03,S&P
2013-06-26,1603.26,S&P
2013-06-27,1613.2,S&P
2013-06-28,1606.28,S&P
2013-07-01,1614.96,S&P
2013-07-02,1614.08,S&P
2013-07-03,1615.41,S&P
2013-07-05,1631.89,S&P
2013-07-08,1640.46,S&P
2013-07-09,1652.32,S&P
2013-07-10,1652.62,S&P
2013-07-11,1675.02,S&P
2013-07-12,1680.19,S&P
2013-07-15,1682.5,S&P
2013-07-16,1676.26,S&P
2013-07-17,1680.91,S&P
2013-07-18,1689.37,S&P
2013-07-19,1692.09,S&P
2013-07-22,1695.53,S&P
2013-07-23,1692.39,S&P
2013-07-24,1685.94,S&P
2013-07-25,1690.25,S&P
2013-07-26,1691.65,S&P
2013-07-29,1685.33,S&P
2013-07-30,1685.96,S&P
2013-07-31,1685.73,S&P
2013-08-01,1706.87,S&P
2013-08-02,1709.67,S&P
2013-08-05,1707.14,S&P
2013-08-06,1697.37,S&P
2013-08-07,1690.91,S&P
2013-08-08,1697.48,S&P
2013-08-09,1691.42,S&P
2013-08-12,1689.47,S&P
2013-08-13,1694.16,S&P
2013-08-14,1685.39,S&P
2013-08-15,1661.32,S&P
2013-08-16,1655.83,S&P
2013-08-19,1646.06,S&P
2013-08-20,1652.35,S&P
2013-08-21,1642.8,S&P
2013-08-22,1656.96,S&P
2013-08-23,1663.5,S&P
2013-08-26,1656.78,S&P
2013-08-27,1630.48,S&P
2013-08-28,1634.96,S&P
2013-08-29,1638.17,S&P
2013-08-30,1632.97,S&P
2013-09-03,1639.77,S&P
2013-09-04,1653.08,S&P
2013-09-05,1655.08,S&P
2013-09-06,1655.17,S&P
2013-09-09,1671.71,S&P
2013-09-10,1683.99,S&P
2013-09-11,1689.13,S&P
2013-09-12,1683.42,S&P
2013-09-13,1687.99,S&P
2013-09-16,1697.6,S&P
2013-09-17,1704.76,S&P
2013-09-18,1725.52,S&P
2013-09-19,1722.34,S&P
2013-09-20,1709.91,S&P
2013-09-23,1701.84,S&P
2013-09-24,1697.42,S&P
2013-09-25,1692.77,S&P
2013-09-26,1698.67,S&P
2013-09-27,1691.75,S&P
2013-09-30,1681.55,S&P
2013-10-01,1695,S&P
2013-10-02,1693.87,S&P
2013-10-03,1678.66,S&P
2013-10-04,1690.5,S&P
2013-10-07,1676.12,S&P
2013-10-08,1655.45,S&P
2013-10-09,1656.4,S&P
2013-10-10,1692.56,S&P
2013-10-11,1703.2,S&P
2013-10-14,1710.14,S&P
2013-10-15,1698.06,S&P
2013-10-16,1721.54,S&P
2013-10-17,1733.15,S&P
2013-10-18,1744.5,S&P
2013-10-21,1744.66,S&P
2013-10-22,1754.67,S&P
2013-10-23,1746.38,S&P
2013-10-24,1752.07,S&P
2013-10-25,1759.77,S&P
2013-10-28,1762.11,S&P
2013-10-29,1771.95,S&P
2013-10-30,1763.31,S&P
2013-10-31,1756.54,S&P
2013-11-01,1761.64,S&P
2013-11-04,1767.93,S&P
2013-11-05,1762.97,S&P
2013-11-06,1770.49,S&P
2013-11-07,1747.15,S&P
2013-11-08,1770.61,S&P
2013-11-11,1771.89,S&P
2013-11-12,1767.69,S&P
2013-11-13,1782,S&P
2013-11-14,1790.62,S&P
2013-11-15,1798.18,S&P
2013-11-18,1791.53,S&P
2013-11-19,1787.87,S&P
2013-11-20,1781.37,S&P
2013-11-21,1795.85,S&P
2013-11-22,1804.76,S&P
2013-11-25,1802.48,S&P
2013-11-26,1802.75,S&P
2013-11-27,1807.23,S&P
2013-11-29,1805.81,S&P
2013-12-02,1800.9,S&P
2013-12-03,1795.15,S&P
2013-12-04,1792.81,S&P
2013-12-05,1785.03,S&P
2013-12-06,1805.09,S&P
2013-12-09,1808.37,S&P
2013-12-10,1802.62,S&P
2013-12-11,1782.22,S&P
2013-12-12,1775.5,S&P
2013-12-13,1775.32,S&P
2013-12-16,1786.54,S&P
2013-12-17,1781,S&P
2013-12-18,1810.65,S&P
2013-12-19,1809.6,S&P
2013-12-20,1818.32,S&P
2013-12-23,1827.99,S&P
2013-12-24,1833.32,S&P
2013-12-26,1842.02,S&P
2013-12-27,1841.4,S&P
2013-12-30,1841.07,S&P
2013-12-31,1848.36,S&P
2014-01-02,1831.98,S&P
2014-01-03,1831.37,S&P
2014-01-06,1826.77,S&P
2014-01-07,1837.88,S&P
2014-01-08,1837.49,S&P
2014-01-09,1838.13,S&P
2014-01-10,1842.37,S&P
2014-01-13,1819.2,S&P
2014-01-14,1838.88,S&P
2014-01-15,1848.38,S&P
2014-01-16,1845.89,S&P
2014-01-17,1838.7,S&P
2014-01-21,1843.8,S&P
2014-01-22,1844.86,S&P
2014-01-23,1828.46,S&P
2014-01-24,1790.29,S&P
2014-01-27,1781.56,S&P
2014-01-28,1792.5,S&P
2014-01-29,1774.2,S&P
2014-01-30,1794.19,S&P
2014-01-31,1782.59,S&P
2014-02-03,1741.89,S&P
2014-02-04,1755.2,S&P
2014-02-05,1751.64,S&P
2014-02-06,1773.43,S&P
2014-02-07,1797.02,S&P
2014-02-10,1799.84,S&P
2014-02-11,1819.75,S&P
2014-02-12,1819.26,S&P
2014-02-13,1829.83,S&P
2014-02-14,1838.63,S&P
2014-02-18,1840.76,S&P
2014-02-19,1828.75,S&P
2014-02-20,1839.78,S&P
2014-02-21,1836.25,S&P
2014-02-24,1847.61,S&P
2014-02-25,1845.12,S&P
2014-02-26,1845.16,S&P
2014-02-27,1854.29,S&P
2014-02-28,1859.45,S&P
2014-03-03,1845.73,S&P
2014-03-04,1873.91,S&P
2014-03-05,1873.81,S&P
2014-03-06,1877.03,S&P
2014-03-07,1878.04,S&P
2014-03-10,1877.17,S&P
2014-03-11,1867.63,S&P
2014-03-12,1868.2,S&P
2014-03-13,1846.34,S&P
2014-03-14,1841.13,S&P
2014-03-17,1858.83,S&P
2014-03-18,1872.25,S&P
2014-03-19,1860.77,S&P
2014-03-20,1872.01,S&P
2014-03-21,1866.52,S&P
2014-03-24,1857.44,S&P
2014-03-25,1865.62,S&P
2014-03-26,1852.56,S&P
2014-03-27,1849.04,S&P
2014-03-28,1857.62,S&P
2014-03-31,1872.34,S&P
2014-04-01,1885.52,S&P
2014-04-02,1890.9,S&P
2014-04-03,1888.77,S&P
2014-04-04,1865.09,S&P
2014-04-07,1845.04,S&P
2014-04-08,1851.96,S&P
2014-04-09,1872.18,S&P
2014-04-10,1833.08,S&P
2014-04-11,1815.69,S&P
2014-04-14,1830.61,S&P
2014-04-15,1842.98,S&P
2014-04-16,1862.31,S&P
2014-04-17,1864.85,S&P
2014-04-21,1871.89,S&P
2014-04-22,1879.55,S&P
2014-04-23,1875.39,S&P
2014-04-24,1878.61,S&P
2014-04-25,1863.4,S&P
2014-04-28,1869.43,S&P
2014-04-29,1878.33,S&P
2014-04-30,1883.95,S&P
2014-05-01,1883.68,S&P
2014-05-02,1881.14,S&P
2014-05-05,1884.66,S&P
2014-05-06,1867.72,S&P
2014-05-07,1878.21,S&P
2014-05-08,1875.63,S&P
2014-05-09,1878.48,S&P
2014-05-12,1896.65,S&P
2014-05-13,1897.45,S&P
2014-05-14,1888.53,S&P
2014-05-15,1870.85,S&P
2014-05-16,1877.86,S&P
2014-05-19,1885.08,S&P
2014-05-20,1872.83,S&P
2014-05-21,1888.03,S&P
2014-05-22,1892.49,S&P
2014-05-23,1900.53,S&P
2014-05-27,1911.91,S&P
2014-05-28,1909.78,S&P
2014-05-29,1920.03,S&P
2014-05-30,1923.57,S&P
2014-06-02,1924.97,S&P
2014-06-03,1924.24,S&P
2014-06-04,1927.88,S&P
2014-06-05,1940.46,S&P
2014-06-06,1949.44,S&P
2014-06-09,1951.27,S&P
2014-06-10,1950.79,S&P
2014-06-11,1943.89,S&P
2014-06-12,1930.11,S&P
2014-06-13,1936.16,S&P
2014-06-16,1937.78,S&P
2014-06-17,1941.99,S&P
2014-06-18,1956.98,S&P
2014-06-19,1959.48,S&P
2014-06-20,1962.87,S&P
2014-06-23,1962.61,S&P
2014-06-24,1949.98,S&P
2014-06-25,1959.53,S&P
2014-06-26,1957.22,S&P
2014-06-27,1960.96,S&P
2014-06-30,1960.23,S&P
2014-07-01,1973.32,S&P
2014-07-02,1974.62,S&P
2014-07-03,1985.44,S&P
2014-07-07,1977.65,S&P
2014-07-08,1963.71,S&P
2014-07-09,1972.83,S&P
2014-07-10,1964.68,S&P
2014-07-11,1967.57,S&P
2014-07-14,1977.1,S&P
2014-07-15,1973.28,S&P
2014-07-16,1981.57,S&P
2014-07-17,1958.12,S&P
2014-07-18,1978.22,S&P
2014-07-21,1973.63,S&P
2014-07-22,1983.53,S&P
2014-07-23,1987.01,S&P
2014-07-24,1987.98,S&P
2014-07-25,1978.34,S&P
2014-07-28,1978.91,S&P
2014-07-29,1969.95,S&P
2014-07-30,1970.07,S&P
2014-07-31,1930.67,S&P
2014-08-01,1925.15,S&P
2014-08-04,1938.99,S&P
2014-08-05,1920.21,S&P
2014-08-06,1920.24,S&P
2014-08-07,1909.57,S&P
2014-08-08,1931.59,S&P
2014-08-11,1936.92,S&P
2014-08-12,1933.75,S&P
2014-08-13,1946.72,S&P
2014-08-14,1955.18,S&P
2014-08-15,1955.06,S&P
2014-08-18,1971.74,S&P
2014-08-19,1981.6,S&P
2014-08-20,1986.51,S&P
2014-08-21,1992.37,S&P
2014-08-22,1988.4,S&P
2014-08-25,1997.92,S&P
2014-08-26,2000.02,S&P
2014-08-27,2000.12,S&P
2014-08-28,1996.74,S&P
2014-08-29,2003.37,S&P
2014-09-02,2002.28,S&P
2014-09-03,2000.72,S&P
2014-09-04,1997.65,S&P
2014-09-05,2007.71,S&P
2014-09-08,2001.54,S&P
2014-09-09,1988.44,S&P
2014-09-10,1995.69,S&P
2014-09-11,1997.45,S&P
2014-09-12,1985.54,S&P
2014-09-15,1984.13,S&P
2014-09-16,1998.98,S&P
2014-09-17,2001.57,S&P
2014-09-18,2011.36,S&P
2014-09-19,2010.4,S&P
2014-09-22,1994.29,S&P
2014-09-23,1982.77,S&P
2014-09-24,1998.3,S&P
2014-09-25,1965.99,S&P
2014-09-26,1982.85,S&P
2014-09-29,1977.8,S&P
2014-09-30,1972.29,S&P
2014-10-01,1946.16,S&P
2014-10-02,1946.17,S&P
2014-10-03,1967.9,S&P
2014-10-06,1964.82,S&P
2014-10-07,1935.1,S&P
2014-10-08,1968.89,S&P
2014-10-09,1928.21,S&P
2014-10-10,1906.13,S&P
2014-10-13,1874.74,S&P
2014-10-14,1877.7,S&P
2014-10-15,1862.49,S&P
2014-10-16,1862.76,S&P
2014-10-17,1886.76,S&P
2014-10-20,1904.01,S&P
2014-10-21,1941.28,S&P
2014-10-22,1927.11,S&P
2014-10-23,1950.82,S&P
2014-10-24,1964.58,S&P
2014-10-27,1961.63,S&P
2014-10-28,1985.05,S&P
2014-10-29,1982.3,S&P
2014-10-30,1994.65,S&P
2014-10-31,2018.05,S&P
2014-11-03,2017.81,S&P
2014-11-04,2012.1,S&P
2014-11-05,2023.57,S&P
2014-11-06,2031.21,S&P
2014-11-07,2031.92,S&P
2014-11-10,2038.26,S&P
2014-11-11,2039.68,S&P
2014-11-12,2038.25,S&P
2014-11-13,2039.33,S&P
2014-11-14,2039.82,S&P
2014-11-17,2041.32,S&P
2014-11-18,2051.8,S&P
2014-11-19,2048.72,S&P
2014-11-20,2052.75,S&P
2014-11-21,2063.5,S&P
2014-11-24,2069.41,S&P
2014-11-25,2067.03,S&P
2014-11-26,2072.83,S&P
2014-11-28,2067.56,S&P
2014-12-01,2053.44,S&P
2014-12-02,2066.55,S&P
2014-12-03,2074.33,S&P
2014-12-04,2071.92,S&P
2014-12-05,2075.37,S&P
2014-12-08,2060.31,S&P
2014-12-09,2059.82,S&P
2014-12-10,2026.14,S&P
2014-12-11,2035.33,S&P
2014-12-12,2002.33,S&P
2014-12-15,1989.63,S&P
2014-12-16,1972.74,S&P
2014-12-17,2012.89,S&P
2014-12-18,2061.23,S&P
2014-12-19,2070.65,S&P
2014-12-22,2078.54,S&P
2014-12-23,2082.17,S&P
2014-12-24,2081.88,S&P
2014-12-26,2088.77,S&P
2014-12-29,2090.57,S&P
2014-12-30,2080.35,S&P
2014-12-31,2058.9,S&P
2015-01-02,2058.2,S&P
2015-01-05,2020.58,S&P
2015-01-06,2002.61,S&P
2015-01-07,2025.9,S&P
2015-01-08,2062.14,S&P
2015-01-09,2044.81,S&P
2015-01-12,2028.26,S&P
2015-01-13,2023.03,S&P
2015-01-14,2011.27,S&P
2015-01-15,1992.67,S&P
2015-01-16,2019.42,S&P
2015-01-20,2022.55,S&P
2015-01-21,2032.12,S&P
2015-01-22,2063.15,S&P
2015-01-23,2051.82,S&P
2015-01-26,2057.09,S&P
2015-01-27,2029.55,S&P
2015-01-28,2002.16,S&P
2015-01-29,2021.25,S&P
2015-01-30,1994.99,S&P
2015-02-02,2020.85,S&P
2015-02-03,2050.03,S&P
2015-02-04,2041.51,S&P
2015-02-05,2062.52,S&P
2015-02-06,2055.47,S&P
2015-02-09,2046.74,S&P
2015-02-10,2068.59,S&P
2015-02-11,2068.53,S&P
2015-02-12,2088.48,S&P
2015-02-13,2096.99,S&P
2015-02-17,2100.34,S&P
2015-02-18,2099.68,S&P
2015-02-19,2097.45,S&P
2015-02-20,2110.3,S&P
2015-02-23,2109.66,S&P
2015-02-24,2115.48,S&P
2015-02-25,2113.86,S&P
2015-02-26,2110.74,S&P
2015-02-27,2104.5,S&P
2015-03-02,2117.39,S&P
2015-03-03,2107.78,S&P
2015-03-04,2098.53,S&P
2015-03-05,2101.04,S&P
2015-03-06,2071.26,S&P
2015-03-09,2079.43,S&P
2015-03-10,2044.16,S&P
2015-03-11,2040.24,S&P
2015-03-12,2065.95,S&P
2015-03-13,2053.4,S&P
2015-03-16,2081.19,S&P
2015-03-17,2074.28,S&P
2015-03-18,2099.5,S&P
2015-03-19,2089.27,S&P
2015-03-20,2108.1,S&P
2015-03-23,2104.42,S&P
2015-03-24,2091.5,S&P
2015-03-25,2061.05,S&P
2015-03-26,2056.15,S&P
2015-03-27,2061.02,S&P
2015-03-30,2086.24,S&P
2015-03-31,2067.89,S&P
2015-04-01,2059.69,S&P
2015-04-02,2066.96,S&P
2015-04-06,2080.62,S&P
2015-04-07,2076.33,S&P
2015-04-08,2081.9,S&P
2015-04-09,2091.18,S&P
2015-04-10,2102.06,S&P
2015-04-13,2092.43,S&P
2015-04-14,2095.84,S&P
2015-04-15,2106.63,S&P
2015-04-16,2104.99,S&P
2015-04-17,2081.18,S&P
2015-04-20,2100.4,S&P
2015-04-21,2097.29,S&P
2015-04-22,2107.96,S&P
2015-04-23,2112.93,S&P
2015-04-24,2117.69,S&P
2015-04-27,2108.92,S&P
2015-04-28,2114.76,S&P
2015-04-29,2106.85,S&P
2015-04-30,2085.51,S&P
2015-05-01,2108.29,S&P
2015-05-04,2114.49,S&P
2015-05-05,2089.46,S&P
2015-05-06,2080.15,S&P
2015-05-07,2088,S&P
2015-05-08,2116.1,S&P
2015-05-11,2105.33,S&P
2015-05-12,2099.12,S&P
2015-05-13,2098.48,S&P
2015-05-14,2121.1,S&P
2015-05-15,2122.73,S&P
2015-05-18,2129.2,S&P
2015-05-19,2127.83,S&P
2015-05-20,2125.85,S&P
2015-05-21,2130.82,S&P
2015-05-22,2126.06,S&P
2015-05-26,2104.2,S&P
2015-05-27,2123.48,S&P
2015-05-28,2120.79,S&P
2015-05-29,2107.39,S&P
2015-06-01,2111.73,S&P
2015-06-02,2109.6,S&P
2015-06-03,2114.07,S&P
2015-06-04,2095.84,S&P
2015-06-05,2092.83,S&P
2015-06-08,2079.28,S&P
2015-06-09,2080.15,S&P
2015-06-10,2105.2,S&P
2015-06-11,2108.86,S&P
2015-06-12,2094.11,S&P
2015-06-15,2084.43,S&P
2015-06-16,2096.29,S&P
2015-06-17,2100.44,S&P
2015-06-18,2121.24,S&P
2015-06-19,2109.99,S&P
2015-06-22,2122.85,S&P
2015-06-23,2124.2,S&P
2015-06-24,2108.58,S&P
2015-06-25,2102.31,S&P
2015-06-26,2101.49,S&P
2015-06-29,2057.64,S&P
2015-06-30,2063.11,S&P
2015-07-01,2077.42,S&P
2015-07-02,2076.78,S&P
2015-07-06,2068.76,S&P
2015-07-07,2081.34,S&P
2015-07-08,2046.68,S&P
2015-07-09,2051.31,S&P
2015-07-10,2076.62,S&P
2015-07-13,2099.6,S&P
2015-07-14,2108.95,S&P
2015-07-15,2107.4,S&P
2015-07-16,2124.29,S&P
2015-07-17,2126.64,S&P
2015-07-20,2128.28,S&P
2015-07-21,2119.21,S&P
2015-07-22,2114.15,S&P
2015-07-23,2102.15,S&P
2015-07-24,2079.65,S&P
2015-07-27,2067.64,S&P
2015-07-28,2093.25,S&P
2015-07-29,2108.57,S&P
2015-07-30,2108.63,S&P
2015-07-31,2103.84,S&P
2015-08-03,2098.04,S&P
2015-08-04,2093.32,S&P
2015-08-05,2099.84,S&P
2015-08-06,2083.56,S&P
2015-08-07,2077.57,S&P
2015-08-10,2104.18,S&P
2015-08-11,2084.07,S&P
2015-08-12,2086.05,S&P
2015-08-13,2083.39,S&P
2015-08-14,2091.54,S&P
2015-08-17,2102.44,S&P
2015-08-18,2096.92,S&P
2015-08-19,2079.61,S&P
2015-08-20,2035.73,S&P
2015-08-21,1970.89,S&P
2015-08-24,1893.21,S&P
2015-08-25,1867.61,S&P
2015-08-26,1940.51,S&P
2015-08-27,1987.66,S&P
2015-08-28,1988.87,S&P
2015-08-31,1972.18,S&P
2015-09-01,1913.85,S&P
2015-09-02,1948.86,S&P
2015-09-03,1951.13,S&P
2015-09-04,1921.22,S&P
2015-09-08,1969.41,S&P
2015-09-09,1942.04,S&P
2015-09-10,1952.29,S&P
2015-09-11,1961.05,S&P
2015-09-14,1953.03,S&P
2015-09-15,1978.09,S&P
2015-09-16,1995.31,S&P
2015-09-17,1990.2,S&P
2015-09-18,1958.03,S&P
2015-09-21,1966.97,S&P
2015-09-22,1942.74,S&P
2015-09-23,1938.76,S&P
2015-09-24,1932.24,S&P
2015-09-25,1931.34,S&P
2015-09-28,1881.77,S&P
2015-09-29,1884.09,S&P
2015-09-30,1920.03,S&P
2015-10-01,1923.82,S&P
2015-10-02,1951.36,S&P
2015-10-05,1987.05,S&P
2015-10-06,1979.92,S&P
2015-10-07,1995.83,S&P
2015-10-08,2013.43,S&P
2015-10-09,2014.89,S&P
2015-10-12,2017.46,S&P
2015-10-13,2003.69,S&P
2015-10-14,1994.24,S&P
2015-10-15,2023.86,S&P
2015-10-16,2033.11,S&P
2015-10-19,2033.66,S&P
2015-10-20,2030.77,S&P
2015-10-21,2018.94,S&P
2015-10-22,2052.51,S&P
2015-10-23,2075.15,S&P
2015-10-26,2071.18,S&P
2015-10-27,2065.89,S&P
2015-10-28,2090.35,S&P
2015-10-29,2089.41,S&P
2015-10-30,2079.36,S&P
2015-11-02,2104.05,S&P
2015-11-03,2109.79,S&P
